ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
328,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,0,2,bfr,Brachyistius frenatus,Kelp perch,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,phe,Pycnopodia helianthoides,Sunflower star,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,7,0,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
331,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,pmi,Patiria miniata,Bat star,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,pca,Parastichopus californicus,Californian sea cucumber,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,nle,Neverita lewisii,Lewis' Moon snail,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,aha,Artedius harringtoni,Scalyhead sculpin,3,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,hka,Haliotis kamtschatkana,Pinto abalone,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,nla,Nucella lamellosa,Frilled dogwinkle,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,dim,Dermasterias imbricata,Leather star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,ppr,Pugettia producta,Northern kelp crab,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,2,2,pla,Pholis laeta,Crescent gunnel,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
342,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,0,2,hde,Hexagrammos decagrammus,Kelp greenling,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,0,2,cpa,Clupea pallasii,Pacific Herring,75,0,,50,25,,,,,,,,,,,,,,,,,,,,,,,,,
344,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,0,2,gma,Gobiesox maeandricus,Northern clingfish,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Kieran Cox,Claire Attridge,KCCA3,Dodger Channel 1,48.83072,-125.19439,09/06/2023,1.5,20,10:30,KDC,2,0,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,1,1,sca,Sebastes caurinus,Copper rockfish,21,0,,4,5,7,2,2,1,,,,,,,,,,,,,,,,,,,,,
347,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,1,1,bfr,Brachyistius frenatus,Kelp perch,9,0,,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,
348,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,1,1,rva,Rhacochilus vacca,Pile perch,7,0,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,
349,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,1,1,sme,Sebastes melanops,Black rockfish,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
350,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,1,1,sma,Sebastes maliger,Quillback rockfish,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
351,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,pgi,Pomaulax gibberosus,Red turban shell,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,dim,Dermasterias imbricata,Leather star,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,phe,Pycnopodia helianthoides,Sunflower star,3,0,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
354,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,poc,Pisaster ochraceus,Purple sea star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,oko,Orthasterias koehleri,Rainbow star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,21,0,4,7,10,,,,,,,,,,,,,,,,,,,,,,,,,
357,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,pte,Pteraster tesselatus,Slime star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,sca,Sebastes caurinus,Copper rockfish,3,0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
359,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,bfr,Brachyistius frenatus,Kelp perch,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,hka,Haliotis kamtschatkana,Pinto abalone,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
361,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,pre,Pentidotea resecata,Eelgrass isopod,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,ppr,Pugettia producta,Northern kelp crab,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,0,1,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
365,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,2,1,ala,Artedius lateralis,Smoothhead sculpin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
366,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,0,1,ela,Embiotoca lateralis,Striped seaperch,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
367,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,0,1,cag,Cymatogaster aggregata,Shiner perch,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
368,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,0,1,afl,Aulorhynchus flavidus,Tube-snout,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Kieran Cox,Claire Attridge,BMKC2,Tzartus 116 R,48.90084,-125.0811,10/06/2023,2.5,20,10:05,KDC,3,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,1,1,hde,Hexagrammos decagrammus,Kelp greenling,4,0,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,
371,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,1,1,oel,Ophiodon elongatus,Lingcod,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
372,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,ebi,Enophrys bison,Buffalo sculpin,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
373,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,1,1,mpo,Myoxocephalus ployacanthocephalus,Great Sculpin,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
374,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,1,1,rva,Rhacochilus vacca,Pile perch,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
375,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,sme,Sebastes melanops,Black rockfish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
376,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,oel,Ophiodon elongatus,Lingcod,1,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
377,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,cpa,Clupea pallasii,Pacific Herring,200,0,,50,150,,,,,,,,,,,,,,,,,,,,,,,,,
378,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,henricia,Henricia spp.,Unidentified blood star,12,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
379,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,oko,Orthasterias koehleri,Rainbow star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,aha,Artedius harringtoni,Scalyhead sculpin,7,0,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
382,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hka,Haliotis kamtschatkana,Pinto abalone,12,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,
383,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hermit,Paguroidea spp.,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hpu,Henricia pumila,Dwarf mottled henricia,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,poc,Pisaster ochraceus,Purple sea star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,dim,Dermasterias imbricata,Leather star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,lbe,Lophopanopeus bellus,Black-clawed crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hcr,Hermissenda crassicornis,Opalescent nudibranch,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,nla,Nucella lamellosa,Frilled dogwinkle,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ami,Acmaea mitra,Whitecap limpet,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,aca,Apostichopus californicus,California sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,spu,Strongylocentrotus purpuratus,Purple sea urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ppa,Phyllolithodes papillosus,Heart crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,cnu,Chirolophis nugator,Mosshead warbonnet,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
397,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ebi,Enophrys bison,Buffalo sculpin,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
398,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,afu,Antiopella fusca,White-and-orange-tipped nudibranch,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,dal,Dirona albolineata,White-line dirona,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,jzo,Jordania zonope,Longfin sculpin,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,phe,Pycnopodia helianthoides,Sunflower star,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,rva,Rhacochilus vacca,Pile perch,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
406,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,12,0,,1,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,
407,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,sma,Sebastes maliger,Quillback rockfish,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
408,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,hst,Hexagrammos stelleri,Whitespotted greenling,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
409,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,sca,Sebastes caurinus,Copper rockfish,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
410,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pmi,Patiria miniata,Bat star,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pgi,Pomaulax gibberosus,Red turban shell,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,dim,Dermasterias imbricata,Leather star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,0,1,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,52,0,7,18,13,13,1,,,,,,,,,,,,,,,,,,,,,,,
416,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pca,Parastichopus californicus,Californian sea cucumber,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,oko,Orthasterias koehleri,Rainbow star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pla,Pholis laeta,Crescent gunnel,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
421,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,ogr,Oregonia gracilis,Graceful decorator crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,opi,Oxylebius pictus,Painted greenling,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
423,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,sfo,Stylasterias forreri,Velcro seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,,,,1,1,2,3,1,,,,,,,,,,,,,,,,,,,
426,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,1,2,rva,Rhacochilus vacca,Pile perch,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
427,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pmi,Patiria miniata,Bat star,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,oko,Orthasterias koehleri,Rainbow star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,etr,Evasterias troschelii,Mottled starfish,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,cpr,Cancer productus,Red rock crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pca,Parastichopus californicus,Californian sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,phe,Pycnopodia helianthoides,Sunflower star,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
