site_name,site_code,sitetype,size_class,total,year,month,visibility,depth,method,block,species_name,common_name,latitude,longitude,Project
Second Beach South,KCCA13,Kelp,30,2,2022,9,3,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,35,4,2022,9,3,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,40,1,2022,9,3,7,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,3,2022,9,3,7,1,2,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,12.5,3,2022,9,3,7,1,2,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,1,2022,9,3,7,1,2,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,1,2022,9,3,7,1,2,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,1,2022,9,3,7,1,2,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,2,2022,9,3,7,1,2,Rhacochilus vacca,Pile perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,12.5,1,2022,9,3,7,1,2,Rhacochilus vacca,Pile perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,2,2022,9,3,7,1,2,Rhacochilus vacca,Pile perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,20,2022,9,3,7,1,2,Cymatogaster aggregata,Shiner perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,4,2022,9,3,7,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,4,2022,9,3,7,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,2,2022,9,3,7,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2022,9,3,7,2,2,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,2,2022,9,3,7,2,2,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,2,2022,9,4,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,20,4,2022,9,4,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,25,3,2022,9,4,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,9,4,5,1,1,Embiotoca lateralis,Striped seaperch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,3,2022,9,4,5,1,1,Embiotoca lateralis,Striped seaperch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,1,2022,9,4,5,1,1,Brachyistius frenatus,Kelp perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,4,2022,9,4,5,1,1,Brachyistius frenatus,Kelp perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,9,4,5,1,1,Brachyistius frenatus,Kelp perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,9,4,5,1,1,Rhacochilus vacca,Pile perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,9,4,5,1,1,Rhacochilus vacca,Pile perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,6,2022,9,4,5,1,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,19,2022,9,4,5,1,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,18,2022,9,4,5,1,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,9,4,5,1,1,Sebastes caurinus,Copper rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,2,2022,9,4,5,1,1,Sebastes caurinus,Copper rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,20,1,2022,9,4,5,1,1,Sebastes caurinus,Copper rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,1,2022,9,4,5,1,1,Sebastes melanops,Black rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,15,2022,9,4,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,22,2022,9,4,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,18,2022,9,4,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,1,2022,9,4,5,2,1,Artedius harringtoni,Scalyhead sculpin,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,20,1,2022,9,4,5,2,1,Enophrys bison,Buffalo sculpin,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,1,2022,9,4,5,2,1,Oxylebius pictus,Painted greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,7,2022,9,4,5,1,1,Rhacochilus vacca,Pile perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,15,2022,9,4,5,1,1,Rhacochilus vacca,Pile perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,3,2022,9,4,5,1,2,Embiotoca lateralis,Striped seaperch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,10,2022,9,4,5,1,2,Embiotoca lateralis,Striped seaperch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,25,2022,9,4,5,1,2,Embiotoca lateralis,Striped seaperch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,2,2022,9,4,5,1,2,Brachyistius frenatus,Kelp perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,9,4,5,1,2,Brachyistius frenatus,Kelp perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,1,2022,9,4,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,1,2022,9,4,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,20,1,2022,9,4,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,25,2,2022,9,4,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,30,1,2022,9,4,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,12,2022,9,4,5,1,2,Aulorhynchus flavidus,Tube-snout,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,1,2022,9,4,5,1,2,Sebastes caurinus,Copper rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,4,2022,9,4,5,1,2,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,2,2022,9,4,5,1,2,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,1,2022,9,4,5,1,2,Sebastes melanops,Black rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,2.5,8,2022,9,4,5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,8,2022,9,4,5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,10,2022,9,4,5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,9,4,5,2,2,Oxylebius pictus,Painted greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,9,4,5,2,2,Oxylebius pictus,Painted greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,2.5,1,2022,9,4,5,2,2,Jordania zonope,Longfin sculpin,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,1,2022,9,4,5,2,2,Jordania zonope,Longfin sculpin,48.87535,-125.0915,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,1,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,15,1,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,20,4,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,5,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,30,5,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,35,6,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,40,1,2022,9,3,7,1,1,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,1,2022,9,3,7,1,1,Rhacochilus vacca,Pile perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2022,9,3,7,1,1,Rhacochilus vacca,Pile perch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,2,2022,9,3,7,1,1,Sebastes spp.,Unidentified rockfish,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,6,2022,9,3,7,1,1,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,10,2022,9,3,7,1,1,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,7,2022,9,3,7,1,1,Embiotoca lateralis,Striped seaperch,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,1,2022,9,3,7,1,1,Ophiodon elongatus,Lingcod,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,2.5,3,2022,9,3,7,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,2,2022,9,3,7,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2022,9,3,7,2,1,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,2.5,1,2022,9,3,7,2,1,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,2,2022,9,3,7,2,1,Jordania zonope,Longfin sculpin,48.81508,-125.17585,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,3,2022,7,1.5,5,1,2,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,2,2022,7,1.5,5,1,2,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,2,2022,7,1.5,5,1,2,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,12.5,1,2022,7,1.5,5,1,2,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,2.5,55,2022,7,1.5,5,1,2,Sebastes spp.,Unidentified rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,1,2022,7,1.5,5,1,2,Sebastes spp.,Unidentified rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,1,2022,7,1.5,5,1,2,Brachyistius frenatus,Kelp perch,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,2.5,3,2022,7,1.5,5,1,2,Sebastes flavidus,Yellowtail rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,1,2022,7,1.5,5,1,2,Sebastes flavidus,Yellowtail rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,15,1,2022,7,1.5,5,1,2,Rhacochilus vacca,Pile perch,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,2,2022,7,1.5,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,1,2022,7,1.5,5,1,2,Hexagrammos decagrammus,Kelp greenling,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,2.5,1,2022,7,1.5,5,2,2,Artedius harringtoni,Scalyhead sculpin,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,2,2022,7,1.5,5,2,2,Artedius harringtoni,Scalyhead sculpin,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,2.5,2,2022,7,1.5,5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,3,2022,7,1.5,5,2,2,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,1,2022,7,1.5,5,2,2,Apodichthys flavidus,Penpoint gunnel,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,1,2022,7,1.5,5,2,2,Pholis laeta,Crescent gunnel,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,1,2022,7,1.5,5,2,2,Pholis laeta,Crescent gunnel,48.83941,-125.20042,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,1,2023,5,1,10,0,1,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,10,1,2023,5,1,10,0,1,Sebastes caurinus,Copper rockfish,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,2.5,7,2023,5,1,10,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,5,21,2023,5,1,10,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,8,2023,5,1,10,2,1,Rhinogobiops nicholsii,Blackeye goby,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,7.5,1,2023,5,1,10,2,1,Pholis clemensi,Longfin gunnel,48.8915,-125.1149,RLSsfu
Flemming 114,KCCA23,Kelp,25,1,2023,5,1,10,0,1,Hexagrammos decagrammus,Kelp greenling,48.8915,-125.1149,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,1,2023,5,2.5,5.5,1,1,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,1,2023,5,2.5,5.5,1,1,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,15,1,2023,5,2.5,5.5,1,1,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,1,2023,5,2.5,5.5,1,1,Sebastes melanops,Black rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,5,11,2023,5,2.5,5.5,1,1,Brachyistius frenatus,Kelp perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,9,2023,5,2.5,5.5,1,1,Brachyistius frenatus,Kelp perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,3,2023,5,2.5,5.5,1,1,Brachyistius frenatus,Kelp perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,1,2023,5,2.5,5.5,1,1,Brachyistius frenatus,Kelp perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,1,2023,5,2.5,5.5,1,1,Cymatogaster aggregata,Shiner perch,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,5,1,2023,5,2.5,5.5,1,1,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,2.5,4,2023,5,2.5,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,5,14,2023,5,2.5,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,7,2023,5,2.5,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,20,1,2023,5,2.5,5.5,2,1,Hexagrammos decagrammus,Kelp greenling,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,1,2023,5,2.5,5.5,2,1,Oxylebius pictus,Painted greenling,48.880543,-125.076486,RLSsfu
Ed King East Inside,KCCA7,Kelp,25,3,2023,6,2,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,30,3,2023,6,2,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,35,2,2023,6,2,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,15,3,2023,6,2,2,1,1,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,20,1,2023,6,2,2,1,1,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,15,3,2023,6,2,2,1,1,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,20,1,2023,6,2,2,1,1,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,30,1,2023,6,2,2,1,1,Hemilepidotus hemilepidotus,Red Irish lord,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,2,2023,6,2,2,2,1,Jordania zonope,Longfin sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,1,2023,6,2,2,2,1,Jordania zonope,Longfin sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,12.5,3,2023,6,2,2,2,1,Jordania zonope,Longfin sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,5,1,2023,6,2,2,2,1,Artedius harringtoni,Scalyhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2023,6,2,2,2,1,Artedius harringtoni,Scalyhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,1,2023,6,2,2,2,1,Artedius harringtoni,Scalyhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2023,6,2,2,2,1,Artedius lateralis,Smoothhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,2,2023,6,2,2,2,1,Rhinogobiops nicholsii,Blackeye goby,48.83608,-125.2131,RLSsfu
Second Beach South,KCCA13,Kelp,10,1,2023,6,1.5,4.9,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,12.5,1,2023,6,1.5,4.9,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,25,3,2023,6,1.5,4.9,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,30,1,2023,6,1.5,4.9,1,2,Hexagrammos decagrammus,Kelp greenling,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,11,2023,6,1.5,4.9,1,2,Aulorhynchus flavidus,Tube-snout,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,5,1,2023,6,1.5,4.9,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2023,6,1.5,4.9,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,10,2,2023,6,1.5,4.9,2,2,Artedius harringtoni,Scalyhead sculpin,48.81508,-125.17585,RLSsfu
Second Beach South,KCCA13,Kelp,7.5,1,2023,6,1.5,4.9,2,2,Apodichthys flavidus,Penpoint gunnel,48.81508,-125.17585,RLSsfu
Wizard Island North,KCCA19,Rocky,20,1,2023,6,1,5.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,25,1,2023,6,1,5.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,20,1,2023,6,1,5.5,1,1,Sebastes caurinus,Copper rockfish,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,5,3,2023,6,1,5.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,7.5,3,2023,6,1,5.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,10,4,2023,6,1,5.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,12.5,2,2023,6,1,5.5,2,1,Artedius harringtoni,Scalyhead sculpin,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,5,2,2023,6,1,5.5,2,1,Jordania zonope,Longfin sculpin,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,5,3,2023,6,1,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,7.5,6,2023,6,1,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,10,3,2023,6,1,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,12.5,6,2023,6,1,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,15,3,2023,6,1,5.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.858284,-125.1609192,RLSsfu
Wizard Island North,KCCA19,Rocky,15,1,2023,6,1,5.5,0,1,Pleuronichthys coenosus,C-o sole,48.858284,-125.1609192,RLSsfu
Dodger Channel 1,KCCA3,Kelp,10,3,2023,6,1.5,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,12.5,1,2023,6,1.5,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,15,1,2023,6,1.5,2,1,1,Hexagrammos decagrammus,Kelp greenling,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,5,1,2023,6,1.5,2,2,1,Artedius harringtoni,Scalyhead sculpin,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,7.5,3,2023,6,1.5,2,2,1,Artedius harringtoni,Scalyhead sculpin,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,7.5,2,2023,6,1.5,2,0,1,Hexagrammos decagrammus,Kelp greenling,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,10,3,2023,6,1.5,2,0,1,Hexagrammos decagrammus,Kelp greenling,48.83072,-125.19439,RLSsfu
Nanat Bay,KCCA20,Kelp,2.5,1,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,5,2,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,2,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,4,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,1,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,15,1,2023,5,2.5,5.5,1,2,Sebastes caurinus,Copper rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,7.5,4,2023,5,2.5,5.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,10,3,2023,5,2.5,5.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,12.5,4,2023,5,2.5,5.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,15,4,2023,5,2.5,5.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.880543,-125.076486,RLSsfu
Nanat Bay,KCCA20,Kelp,20,3,2023,5,2.5,5.5,1,2,Sebastes flavidus,Yellowtail rockfish,48.880543,-125.076486,RLSsfu
