"site_name","site_code","sitetype","size_class","total","year","month","visibility","depth","method","block","species_name","common_name","latitude","longitude","Project"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","08",2,6.5,2,1,"Nucella lamellosa","Frilled dogwinkle",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","08",2,6.5,2,1,"Doris odhneri","Giant white doris",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",2,"2022","08",2,6.5,2,1,"Apostichopus californicus","California sea cucumber",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Scyra acutifrons","Sharpnose crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Peltodoris nobilis","Noble sea lemon",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",7,"2022","08",2,6.5,2,1,"Henricia pumila","Dwarf mottled henricia",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","08",2,6.5,2,1,"Pomaulax gibberosus","Red turban snail",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Pandalus danae","Dock shrimp",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",3,"2022","08",2,6.5,2,1,"Antiopella fusca","White-and-orange-tipped nudibranch",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Lophopanopeus bellus","Black-clawed crab",48.81508,-125.17585,"RLSsfu"
"Second Beach South","KCCA13","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Pugettia producta","Northern kelp crab",48.81508,-125.17585,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",82,"2022","08",2.5,3,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",10,"2022","08",2.5,3,2,2,"Dermasterias imbricata","Leather star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",4,"2022","08",2.5,3,2,2,"Evasterias troschelii","Mottled starfish",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",13,"2022","08",2.5,3,2,2,"Acmaea mitra","Whitecap limpet",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",2,"2022","08",2.5,3,2,2,"Scyra acutifrons","Sharpnose crab",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Paguroidea spp.","Unidentified hermit crab",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",25,"2022","08",2.5,3,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",3,"2022","08",2.5,3,2,2,"Apostichopus californicus","California sea cucumber",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","10",1,"2022","08",2.5,3,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",2,"2022","08",2.5,3,2,2,"Patiria miniata","Bat star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",7,"2022","08",2.5,3,2,2,"Pisaster ochraceus","Purple sea star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",6,"2022","08",2.5,3,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",2,"2022","08",2.5,3,2,2,"Henricia pumila","Dwarf mottled henricia",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Cryptochiton stelleri","Gumboot chiton",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Cadlina luteomarginata","Yellow-edge cadlina",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Acanthodoris hudsoni","Hudson's horned dorid",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Henricia leviuscula","Pacific blood star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",2,"2022","08",2.5,3,2,2,"Tonicella spp.","Unidentified chiton",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",95,"2022","08",2.5,3,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",3,"2022","08",2.5,3,2,1,"Paguroidea spp.","Unidentified hermit crab",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Stylasterias forreri","Velcro seastar",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",4,"2022","08",2.5,3,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",7,"2022","08",2.5,3,2,1,"Pisaster ochraceus","Purple sea star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",15,"2022","08",2.5,3,2,1,"Acmaea mitra","Whitecap limpet",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",30,"2022","08",2.5,3,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",12,"2022","08",2.5,3,2,1,"Dermasterias imbricata","Leather star",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Acanthodoris hudsoni","Hudson's horned dorid",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Pugettia producta","Northern kelp crab",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Diodora aspera","Rough keyhole limpet",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",2,"2022","08",2.5,3,2,1,"Tonicella spp.","Unidentified chiton",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Apostichopus californicus","California sea cucumber",48.82484,-125.16067,"RLSsfu"
"Cable Beach (Blow Hole)","KCCA15","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Cryptochiton stelleri","Gumboot chiton",48.82484,-125.16067,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",100,"2022","08",2.5,3,2,2,"Pomaulax gibberosus","Red turban snail",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",11,"2022","08",2.5,3,2,2,"Dermasterias imbricata","Leather star",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",2,"2022","08",2.5,3,2,2,"Paguroidea spp.","Unidentified hermit crab",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",6,"2022","08",2.5,3,2,2,"Orthasterias koehleri","Rainbow star",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Evasterias troschelii","Mottled starfish",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Pisaster ochraceus","Purple sea star",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,2,"Apostichopus californicus","California sea cucumber",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",170,"2022","08",2.5,3,2,1,"Pomaulax gibberosus","Red turban snail",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Acmaea mitra","Whitecap limpet",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",4,"2022","08",2.5,3,2,1,"Dermasterias imbricata","Leather star",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",2,"2022","08",2.5,3,2,1,"Tonicella spp.","Unidentified chiton",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Evasterias troschelii","Mottled starfish",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Stylasterias forreri","Velcro seastar",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Paguroidea spp.","Unidentified hermit crab",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",1,"2022","08",2.5,3,2,1,"Pisaster ochraceus","Purple sea star",48.90084,-125.0811,"RLSsfu"
"Tzartus 116","KCCA16","Kelp","nosize",2,"2022","08",2.5,3,2,1,"Patiria miniata","Bat star",48.90084,-125.0811,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",261,"2022","08",3.5,2.5,2,2,"Pomaulax gibberosus","Red turban snail",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",251,"2022","08",3.5,2.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",5,"2022","08",3.5,2.5,2,2,"Apostichopus californicus","California sea cucumber",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",12,"2022","08",3.5,2.5,2,2,"Dermasterias imbricata","Leather star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",2,"2022","08",3.5,2.5,2,2,"Orthasterias koehleri","Rainbow star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",2,"2022","08",3.5,2.5,2,2,"Acmaea mitra","Whitecap limpet",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",8,"2022","08",3.5,2.5,2,2,"Pisaster ochraceus","Purple sea star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",18,"2022","08",3.5,2.5,2,2,"Patiria miniata","Bat star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",6,"2022","08",3.5,2.5,2,2,"Tonicella spp.","Unidentified chiton",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",1,"2022","08",3.5,2.5,2,2,"Chlamys hastata","Swimming scallop",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",7,"2022","08",3.5,2.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",3,"2022","08",3.5,2.5,2,2,"Pugettia producta","Northern kelp crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",1,"2022","08",3.5,2.5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",3,"2022","08",3.5,2.5,2,2,"Lophopanopeus bellus","Black-clawed crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","5",1,"2022","08",3.5,2.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",3,"2022","08",3.5,2.5,2,2,"Evasterias troschelii","Mottled starfish",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",1,"2022","08",3.5,2.5,2,2,"Diodora aspera","Rough keyhole limpet",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",211,"2022","08",3.5,2.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",216,"2022","08",3.5,2.5,2,1,"Pomaulax gibberosus","Red turban snail",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",14,"2022","08",3.5,2.5,2,1,"Apostichopus californicus","California sea cucumber",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",14,"2022","08",3.5,2.5,2,1,"Patiria miniata","Bat star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",1,"2022","08",3.5,2.5,2,1,"Orthasterias koehleri","Rainbow star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","7.5",1,"2022","08",3.5,2.5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","10",1,"2022","08",3.5,2.5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","12.5",1,"2022","08",3.5,2.5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",11,"2022","08",3.5,2.5,2,1,"Cancer productus","Red rock crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",6,"2022","08",3.5,2.5,2,1,"Pisaster ochraceus","Purple sea star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",11,"2022","08",3.5,2.5,2,1,"Dermasterias imbricata","Leather star",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",3,"2022","08",3.5,2.5,2,1,"Tonicella spp.","Unidentified chiton",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",2,"2022","08",3.5,2.5,2,1,"Scyra acutifrons","Sharpnose crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",5,"2022","08",3.5,2.5,2,1,"Pugettia producta","Northern kelp crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",4,"2022","08",3.5,2.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",2,"2022","08",3.5,2.5,2,1,"Henricia pumila","Dwarf mottled henricia",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",3,"2022","08",3.5,2.5,2,1,"Stylasterias forreri","Velcro seastar",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","7.5",1,"2022","08",3.5,2.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","10",2,"2022","08",3.5,2.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.884864,-125.146937,"RLSsfu"
"Turf Island 2","KCCA17","Kelp","nosize",1,"2022","08",3.5,2.5,2,1,"Diaulula odonoghuei","Leopard dorid",48.884864,-125.146937,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",218,"2022","08",3,4.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",28,"2022","08",3,4.5,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",29,"2022","08",3,4.5,2,2,"Dermasterias imbricata","Leather star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",31,"2022","08",3,4.5,2,2,"Pisaster ochraceus","Purple sea star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",5,"2022","08",3,4.5,2,2,"Evasterias troschelii","Mottled starfish",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","5",2,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","7.5",7,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","10",8,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","12.5",3,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","15",2,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","20",1,"2022","08",3,4.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Doris montereyensis","Monterey sea lemon",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",5,"2022","08",3,4.5,2,2,"Henricia pumila","Dwarf mottled henricia",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,2,"Cancer productus","Red rock crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","7.5",1,"2022","08",3,4.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","10",2,"2022","08",3,4.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","12.5",2,"2022","08",3,4.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","20",1,"2022","08",3,4.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",13,"2022","08",3,4.5,2,2,"Orthasterias koehleri","Rainbow star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",7,"2022","08",3,4.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,2,"Henricia leviuscula","Pacific blood star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",3,"2022","08",3,4.5,2,2,"Apostichopus californicus","California sea cucumber",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",3,"2022","08",3,4.5,2,2,"Antiopella fusca","White-and-orange-tipped nudibranch",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",34,"2022","08",3,4.5,2,2,"Pomaulax gibberosus","Red turban snail",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",10,"2022","08",3,4.5,2,2,"Lophopanopeus bellus","Black-clawed crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Strongylocentrotus droebachiensis","Northern sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Diodora aspera","Rough keyhole limpet",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,2,"Heptacarpus stylus","Stiletto shrimp",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,2,"Cadlina luteomarginata","Yellow-edge cadlina",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",321,"2022","08",3,4.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",25,"2022","08",3,4.5,2,1,"Dermasterias imbricata","Leather star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",11,"2022","08",3,4.5,2,1,"Orthasterias koehleri","Rainbow star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",92,"2022","08",3,4.5,2,1,"Pisaster ochraceus","Purple sea star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","2.5",3,"2022","08",3,4.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","5",15,"2022","08",3,4.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","7.5",10,"2022","08",3,4.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",20,"2022","08",3,4.5,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,1,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",8,"2022","08",3,4.5,2,1,"Evasterias troschelii","Mottled starfish",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",5,"2022","08",3,4.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",9,"2022","08",3,4.5,2,1,"Lophopanopeus bellus","Black-clawed crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",7,"2022","08",3,4.5,2,1,"Apostichopus californicus","California sea cucumber",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",3,"2022","08",3,4.5,2,1,"Strongylocentrotus droebachiensis","Northern sea urchin",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",27,"2022","08",3,4.5,2,1,"Pomaulax gibberosus","Red turban snail",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",4,"2022","08",3,4.5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,1,"Henricia spp.","Unidentified blood star",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,1,"Scyra acutifrons","Sharpnose crab",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",1,"2022","08",3,4.5,2,1,"Diodora aspera","Rough keyhole limpet",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",8,"2022","08",3,4.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","5",2,"2022","08",3,4.5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.815969,-125.174,"RLSsfu"
"Second Beach","KCCA18","Kelp","nosize",2,"2022","08",3,4.5,2,1,"Acmaea mitra","Whitecap limpet",48.815969,-125.174,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",298,"2022","08",2.5,5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",17,"2022","08",2.5,5,2,1,"Orthasterias koehleri","Rainbow star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",28,"2022","08",2.5,5,2,1,"Apostichopus californicus","California sea cucumber",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",8,"2022","08",2.5,5,2,1,"Dermasterias imbricata","Leather star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Oregonia gracilis","Graceful decorator crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",4,"2022","08",2.5,5,2,1,"Lophopanopeus bellus","Black-clawed crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",6,"2022","08",2.5,5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","7.5",1,"2022","08",2.5,5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","10",1,"2022","08",2.5,5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","15",1,"2022","08",2.5,5,2,1,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Strongylocentrotus droebachiensis","Northern sea urchin",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",3,"2022","08",2.5,5,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",4,"2022","08",2.5,5,2,1,"Patiria miniata","Bat star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Acanthodoris hudsoni","Hudson's horned dorid",48.858284,-125.1609192,"RLSsfu"
